AC,,,,HP,,,,OFFICE,,,,RG,,,,WH,,,,
minPCapTotal,maxPCapTotal,minECapTotal,maxECapTotal,minPCapTotal,maxPCapTotal,minECapTotal,maxECapTotal,minPCapTotal,maxPCapTotal,minECapTotal,maxECapTotal,minPCapTotal,maxPCapTotal,minECapTotal,maxECapTotal,minPCapTotal,maxPCapTotal,minECapTotal,maxECapTotal,
0.003018,0.003267,0.002690,0.000901,0.000505,0.000334,0.000246,0.000193,0.000162,0.000151,0.000154,0.000171,0.000199,0.000252,0.000348,0.000518,0.000662,0.000790,0.000947,0.001161,
0.001459,0.001930,0.002443,0.002692,0.002989,0.003249,0.002626,0.000882,0.000500,0.000331,0.000243,0.000190,0.000160,0.000150,0.000152,0.000169,0.000197,0.000249,0.000343,0.000513,
0.000655,0.000785,0.000939,0.001145,0.001432,0.001873,0.002406,0.002675,0.002933,0.003200,0.002530,0.000857,0.000488,0.000326,0.000241,0.000188,0.000158,0.000148,0.000151,0.000166,
0.000196,0.000245,0.000339,0.000507,0.000646,0.000770,0.000912,0.001105,0.001356,0.001778,0.002307,0.002591,0.002837,0.003038,0.002376,0.000832,0.000479,0.000320,0.000237,0.000185,
0.000155,0.000146,0.000149,0.000163,0.000193,0.000243,0.000333,0.000496,0.000627,0.000745,0.000886,0.001057,0.001320,0.001701,0.002224,0.002520,0.002759,0.002948,0.002283,0.000805,
0.000470,0.000316,0.000234,0.000183,0.000153,0.000145,0.000147,0.000161,0.000190,0.000239,0.000328,0.000486,0.000622,0.000734,0.000870,0.001035,0.001277,0.001648,0.002174,0.002476,
0.002726,0.002905,0.002183,0.000788,0.000463,0.000312,0.000231,0.000181,0.000151,0.000142,0.000145,0.000160,0.000188,0.000237,0.000326,0.000482,0.000617,0.000728,0.000872,0.001039,
0.001259,0.001616,0.002126,0.002456,0.002706,0.002873,0.002112,0.000776,0.000457,0.000310,0.000231,0.000179,0.000150,0.000142,0.000145,0.000159,0.000187,0.000235,0.000322,0.000475,
0.000614,0.000724,0.000857,0.001006,0.001232,0.001547,0.002037,0.002379,0.002641,0.002807,0.001965,0.000756,0.000448,0.000304,0.000227,0.000175,0.000148,0.000140,0.000143,0.000158,
0.000185,0.000232,0.000317,0.000469,0.000598,0.000710,0.000843,0.000992,0.001208,0.001498,0.001976,0.002335,0.002579,0.002734,0.001884,0.000736,0.000443,0.000300,0.000224,0.000173,
0.000146,0.000139,0.000141,0.000156,0.000183,0.000230,0.000314,0.000462,0.000596,0.000696,0.000824,0.000974,0.001168,0.001425,0.001878,0.002250,0.002516,0.002667,0.001751,0.000720,
0.000437,0.000299,0.000221,0.000172,0.000144,0.000138,0.000141,0.000157,0.000184,0.000230,0.000313,0.000457,0.000590,0.000693,0.000812,0.000957,0.001131,0.001395,0.001803,0.002230,
0.002469,0.002631,0.001644,0.000712,0.000433,0.000295,0.000219,0.000170,0.000143,0.000137,0.000141,0.000156,0.000184,0.000230,0.000312,0.000455,0.000588,0.000689,0.000801,0.000943,
0.001131,0.001372,0.001754,0.002162,0.002419,0.002560,0.001569,0.000699,0.000429,0.000293,0.000218,0.000168,0.000142,0.000137,0.000141,0.000155,0.000182,0.000228,0.000311,0.000450,
0.000576,0.000675,0.000783,0.000919,0.001092,0.001318,0.001657,0.002080,0.002321,0.002458,0.001477,0.000679,0.000424,0.000290,0.000216,0.000167,0.000140,0.000135,0.000139,0.000153,
0.000180,0.000226,0.000306,0.000438,0.000565,0.000657,0.000765,0.000884,0.001047,0.001240,0.001546,0.001962,0.002241,0.002374,0.001370,0.000659,0.000416,0.000286,0.000213,0.000164,
0.000139,0.000134,0.000138,0.000152,0.000178,0.000224,0.000301,0.000432,0.000550,0.000641,0.000739,0.000859,0.000999,0.001161,0.001433,0.001815,0.002120,0.002252,0.001290,0.000644,
0.000410,0.000285,0.000211,0.000163,0.000138,0.000134,0.000137,0.000152,0.000178,0.000221,0.000298,0.000425,0.000541,0.000621,0.000712,0.000821,0.000959,0.001108,0.001344,0.001708,
0.002031,0.002165,0.001199,0.000628,0.000406,0.000283,0.000210,0.000163,0.000138,0.000133,0.000136,0.000150,0.000176,0.000219,0.000293,0.000415,0.000524,0.000607,0.000691,0.000797,
0.000914,0.001061,0.001275,0.001575,0.001937,0.002068,0.001136,0.000613,0.000399,0.000279,0.000209,0.000162,0.000137,0.000131,0.000135,0.000149,0.000174,0.000216,0.000288,0.000410,
0.000520,0.000596,0.000678,0.000785,0.000892,0.001029,0.001222,0.001513,0.001886,0.002033,0.001114,0.000605,0.000393,0.000276,0.000207,0.000161,0.000136,0.000130,0.000133,0.000148,
0.000173,0.000215,0.000285,0.000406,0.000517,0.000593,0.000673,0.000777,0.000885,0.001011,0.001196,0.001480,0.001857,0.002002,0.001089,0.000597,0.000387,0.000273,0.000204,0.000158,
0.000133,0.000128,0.000132,0.000146,0.000170,0.000212,0.000281,0.000398,0.000508,0.000585,0.000663,0.000762,0.000869,0.000990,0.001157,0.001418,0.001788,0.001951,0.001037,0.000583,
0.000383,0.000268,0.000200,0.000155,0.000131,0.000126,0.000129,0.000144,0.000169,0.000209,0.000278,0.000393,0.000503,0.000579,0.000654,0.000746,0.000847,0.000957,0.001115,0.001337,
0.001698,0.001867,0.001007,0.000571,0.000374,0.000264,0.000196,0.000152,0.000129,0.000124,0.000128,0.000142,0.000167,0.000208,0.000274,0.000386,0.000494,0.000567,0.000640,0.000728,
0.000824,0.000939,0.001076,0.001269,0.001615,0.001787,0.000970,0.000560,0.000370,0.000260,0.000194,0.000151,0.000128,0.000124,0.000127,0.000142,0.000166,0.000206,0.000271,0.000379,
0.000483,0.000555,0.000625,0.000712,0.000804,0.000913,0.001042,0.001221,0.001527,0.001696,0.000941,0.000553,0.000364,0.000257,0.000191,0.000150,0.000127,0.000123,0.000127,0.000140,
0.000165,0.000203,0.000268,0.000375,0.000479,0.000546,0.000619,0.000698,0.000789,0.000892,0.001019,0.001173,0.001428,0.001615,0.000915,0.000542,0.000358,0.000253,0.000189,0.000147,
0.000126,0.000121,0.000125,0.000139,0.000163,0.000201,0.000264,0.000369,0.000470,0.000539,0.000608,0.000687,0.000769,0.000867,0.000989,0.001141,0.001366,0.001528,0.000886,0.000534,
0.000354,0.000249,0.000184,0.000145,0.000124,0.000119,0.000123,0.000136,0.000158,0.000197,0.000258,0.000360,0.000463,0.000526,0.000591,0.000671,0.000756,0.000842,0.000959,0.001087,
0.001299,0.001449,0.000862,0.000523,0.000348,0.000246,0.000184,0.000144,0.000124,0.000118,0.000122,0.000134,0.000157,0.000194,0.000255,0.000354,0.000455,0.000520,0.000584,0.000661,
0.000746,0.000830,0.000942,0.001070,0.001250,0.001401,0.000849,0.000516,0.000343,0.000243,0.000182,0.000143,0.000123,0.000118,0.000121,0.000134,0.000155,0.000193,0.000252,0.000350,
0.000450,0.000515,0.000578,0.000657,0.000741,0.000822,0.000930,0.001058,0.001234,0.001348,0.000833,0.000511,0.000337,0.000239,0.000178,0.000141,0.000121,0.000116,0.000119,0.000132,
0.000154,0.000191,0.000251,0.000346,0.000447,0.000511,0.000575,0.000653,0.000736,0.000815,0.000922,0.001042,0.001207,0.001326,0.000823,0.000501,0.000330,0.000234,0.000174,0.000137,
0.000118,0.000113,0.000116,0.000129,0.000151,0.000187,0.000243,0.000337,0.000437,0.000499,0.000561,0.000631,0.000718,0.000799,0.000895,0.001021,0.001176,0.001293,0.000794,0.000490,
0.000322,0.000229,0.000170,0.000135,0.000116,0.000111,0.000114,0.000126,0.000147,0.000183,0.000238,0.000332,0.000431,0.000491,0.000552,0.000626,0.000705,0.000785,0.000896,0.001007,
0.001144,0.001269,0.000783,0.000482,0.000317,0.000223,0.000167,0.000132,0.000115,0.000110,0.000113,0.000125,0.000146,0.000181,0.000235,0.000327,0.000428,0.000485,0.000548,0.000625,
0.000705,0.000779,0.000885,0.000995,0.001119,0.001223,0.000774,0.000475,0.000312,0.000220,0.000165,0.000130,0.000113,0.000108,0.000111,0.000123,0.000144,0.000178,0.000232,0.000322,
0.000421,0.000481,0.000545,0.000615,0.000695,0.000771,0.000860,0.000973,0.001084,0.001175,0.000755,0.000462,0.000306,0.000214,0.000161,0.000126,0.000110,0.000106,0.000109,0.000121,
0.000140,0.000174,0.000228,0.000316,0.000415,0.000474,0.000531,0.000600,0.000676,0.000751,0.000836,0.000951,0.001052,0.001135,0.000735,0.000455,0.000300,0.000210,0.000157,0.000123,
0.000109,0.000104,0.000107,0.000118,0.000137,0.000171,0.000223,0.000309,0.000407,0.000464,0.000521,0.000591,0.000665,0.000731,0.000827,0.000933,0.001028,0.001115,0.000721,0.000448,
0.000297,0.000206,0.000156,0.000122,0.000108,0.000102,0.000106,0.000116,0.000135,0.000169,0.000221,0.000306,0.000403,0.000458,0.000513,0.000581,0.000655,0.000719,0.000813,0.000917,
0.001011,0.001091,0.000713,0.000442,0.000293,0.000204,0.000154,0.000120,0.000107,0.000101,0.000104,0.000114,0.000134,0.000167,0.000217,0.000301,0.000396,0.000453,0.000509,0.000573,
0.000650,0.000709,0.000794,0.000902,0.000997,0.001078,0.000701,0.000435,0.000290,0.000201,0.000149,0.000118,0.000103,0.000099,0.000101,0.000113,0.000131,0.000163,0.000212,0.000296,
0.000392,0.000447,0.000501,0.000563,0.000634,0.000702,0.000784,0.000876,0.000977,0.001052,0.000689,0.000429,0.000284,0.000197,0.000146,0.000115,0.000100,0.000095,0.000099,0.000110,
0.000128,0.000161,0.000210,0.000291,0.000383,0.000437,0.000490,0.000555,0.000624,0.000685,0.000772,0.000860,0.000958,0.001033,0.000679,0.000421,0.000278,0.000192,0.000143,0.000112,
0.000098,0.000094,0.000097,0.000108,0.000126,0.000158,0.000205,0.000283,0.000378,0.000431,0.000486,0.000548,0.000615,0.000674,0.000758,0.000844,0.000938,0.001013,0.000669,0.000417,
0.000272,0.000189,0.000140,0.000110,0.000097,0.000092,0.000096,0.000105,0.000124,0.000154,0.000202,0.000279,0.000372,0.000423,0.000475,0.000535,0.000599,0.000662,0.000741,0.000822,
0.000920,0.000981,0.000652,0.000408,0.000267,0.000185,0.000137,0.000107,0.000094,0.000089,0.000092,0.000101,0.000120,0.000151,0.000197,0.000272,0.000362,0.000410,0.000464,0.000523,
0.000584,0.000646,0.000721,0.000798,0.000890,0.000953,0.000635,0.000397,0.000259,0.000179,0.000131,0.000103,0.000090,0.000085,0.000089,0.000099,0.000118,0.000147,0.000192,0.000266,
0.000358,0.000405,0.000457,0.000510,0.000575,0.000628,0.000707,0.000784,0.000862,0.000928,0.000623,0.000392,0.000256,0.000176,0.000130,0.000101,0.000088,0.000083,0.000087,0.000096,
0.000115,0.000146,0.000189,0.000262,0.000351,0.000400,0.000448,0.000504,0.000562,0.000616,0.000688,0.000765,0.000840,0.000901,0.000613,0.000385,0.000252,0.000174,0.000128,0.000100,
0.000087,0.000081,0.000084,0.000094,0.000112,0.000141,0.000185,0.000259,0.000344,0.000394,0.000442,0.000493,0.000554,0.000601,0.000678,0.000747,0.000820,0.000875,0.000599,0.000377,
0.000247,0.000170,0.000126,0.000098,0.000083,0.000079,0.000082,0.000091,0.000110,0.000138,0.000182,0.000253,0.000337,0.000384,0.000430,0.000487,0.000538,0.000585,0.000658,0.000722,
0.000802,0.000851,0.000589,0.000372,0.000241,0.000165,0.000122,0.000095,0.000081,0.000076,0.000079,0.000088,0.000106,0.000134,0.000178,0.000247,0.000327,0.000374,0.000417,0.000469,
0.000518,0.000570,0.000638,0.000701,0.000772,0.000822,0.000576,0.000364,0.000236,0.000162,0.000118,0.000092,0.000078,0.000073,0.000076,0.000084,0.000103,0.000130,0.000174,0.000241,
0.000320,0.000366,0.000406,0.000456,0.000506,0.000549,0.000614,0.000675,0.000741,0.000789,0.000560,0.000358,0.000233,0.000159,0.000117,0.000091,0.000077,0.000071,0.000075,0.000084,
0.000101,0.000129,0.000171,0.000238,0.000315,0.000359,0.000399,0.000445,0.000496,0.000536,0.000600,0.000659,0.000717,0.000766,0.000550,0.000355,0.000230,0.000159,0.000115,0.000089,
0.000075,0.000070,0.000073,0.000082,0.000100,0.000127,0.000169,0.000236,0.000313,0.000357,0.000395,0.000440,0.000485,0.000532,0.000588,0.000653,0.000704,0.000752,0.000544,0.000349,
0.000226,0.000156,0.000113,0.000088,0.000073,0.000069,0.000071,0.000079,0.000098,0.000124,0.000165,0.000231,0.000306,0.000350,0.000388,0.000432,0.000476,0.000522,0.000583,0.000639,
0.000689,0.000735,0.000534,0.000342,0.000221,0.000151,0.000111,0.000085,0.000072,0.000067,0.000069,0.000077,0.000095,0.000121,0.000162,0.000226,0.000300,0.000344,0.000380,0.000424,
0.000472,0.000511,0.000574,0.000625,0.000674,0.000718,0.000525,0.000338,0.000217,0.000150,0.000108,0.000084,0.000070,0.000065,0.000067,0.000076,0.000093,0.000119,0.000159,0.000223,
0.000296,0.000341,0.000376,0.000419,0.000461,0.000507,0.000563,0.000618,0.000663,0.000699,0.000518,0.000332,0.000214,0.000148,0.000107,0.000084,0.000069,0.000064,0.000066,0.000075,
0.000091,0.000118,0.000157,0.000222,0.000294,0.000337,0.000373,0.000413,0.000457,0.000500,0.000551,0.000609,0.000646,0.000684,0.000510,0.000330,0.000214,0.000146,0.000106,0.000083,
0.000068,0.000062,0.000064,0.000073,0.000090,0.000116,0.000156,0.000219,0.000291,0.000331,0.000367,0.000406,0.000447,0.000490,0.000546,0.000594,0.000640,0.000678,0.000505,0.000325,
0.000209,0.000144,0.000105,0.000082,0.000066,0.000061,0.000063,0.000072,0.000088,0.000115,0.000153,0.000217,0.000288,0.000329,0.000363,0.000404,0.000445,0.000485,0.000538,0.000589,
0.000630,0.000667,0.000499,0.000325,0.000208,0.000143,0.000105,0.000081,0.000066,0.000061,0.000063,0.000072,0.000088,0.000115,0.000153,0.000216,0.000286,0.000330,0.000359,0.000402,
0.000441,0.000484,0.000531,0.000581,0.000621,0.000656,0.000498,0.000323,0.000208,0.000142,0.000104,0.000081,0.000065,0.000060,0.000062,0.000070,0.000086,0.000113,0.000152,0.000215,
0.000284,0.000324,0.000353,0.000395,0.000432,0.000475,0.000521,0.000569,0.000607,0.000638,0.000490,0.000317,0.000204,0.000140,0.000102,0.000080,0.000063,0.000058,0.000060,0.000068,
0.000084,0.000110,0.000148,0.000209,0.000276,0.000318,0.000349,0.000386,0.000423,0.000462,0.000513,0.000557,0.000591,0.000628,0.000485,0.000314,0.000201,0.000136,0.000100,0.000078,
0.000062,0.000057,0.000059,0.000067,0.000082,0.000108,0.000147,0.000207,0.000274,0.000312,0.000343,0.000383,0.000418,0.000456,0.000505,0.000545,0.000579,0.000615,0.000479,0.000310,
0.000199,0.000135,0.000098,0.000076,0.000061,0.000056,0.000058,0.000066,0.000081,0.000107,0.000144,0.000206,0.000272,0.000309,0.000338,0.000377,0.000411,0.000452,0.000493,0.000536,
0.000573,0.000600,0.000471,0.000305,0.000195,0.000133,0.000096,0.000075,0.000060,0.000055,0.000056,0.000065,0.000080,0.000105,0.000143,0.000202,0.000270,0.000306,0.000337,0.000373,
0.000407,0.000441,0.000488,0.000527,0.000564,0.000594,0.000466,0.000304,0.000193,0.000131,0.000095,0.000073,0.000059,0.000053,0.000055,0.000064,0.000078,0.000104,0.000141,0.000200,
0.000264,0.000302,0.000331,0.000367,0.000403,0.000435,0.000480,0.000521,0.000558,0.000584,0.000460,0.000298,0.000188,0.000127,0.000092,0.000071,0.000056,0.000051,0.000053,0.000061,
0.000076,0.000101,0.000137,0.000197,0.000259,0.000296,0.000328,0.000359,0.000394,0.000430,0.000474,0.000512,0.000543,0.000575,0.000452,0.000291,0.000186,0.000125,0.000090,0.000070,
0.000055,0.000049,0.000052,0.000059,0.000074,0.000099,0.000136,0.000194,0.000257,0.000293,0.000321,0.000355,0.000388,0.000423,0.000466,0.000504,0.000537,0.000565,0.000446,0.000289,
0.000186,0.000124,0.000089,0.000069,0.000054,0.000049,0.000051,0.000059,0.000073,0.000098,0.000134,0.000194,0.000256,0.000291,0.000317,0.000351,0.000382,0.000414,0.000458,0.000495,
0.000526,0.000552,0.000441,0.000290,0.000185,0.000124,0.000088,0.000068,0.000054,0.000049,0.000051,0.000059,0.000073,0.000098,0.000135,0.000195,0.000257,0.000290,0.000319,0.000348,
0.000379,0.000410,0.000454,0.000490,0.000520,0.000545,0.000438,0.000289,0.000184,0.000123,0.000088,0.000067,0.000053,0.000047,0.000050,0.000058,0.000073,0.000097,0.000134,0.000193,
0.000252,0.000288,0.000314,0.000343,0.000372,0.000403,0.000442,0.000477,0.000511,0.000534,0.000437,0.000285,0.000184,0.000123,0.000086,0.000066,0.000052,0.000047,0.000049,0.000057,
0.000072,0.000096,0.000133,0.000191,0.000249,0.000283,0.000309,0.000337,0.000366,0.000400,0.000437,0.000468,0.000502,0.000524,0.000429,0.000285,0.000182,0.000121,0.000084,0.000064,
0.000051,0.000046,0.000048,0.000056,0.000071,0.000094,0.000131,0.000189,0.000248,0.000281,0.000307,0.000333,0.000361,0.000395,0.000430,0.000465,0.000492,0.000516,0.000428,0.000284,
0.000181,0.000121,0.000084,0.000063,0.000050,0.000045,0.000047,0.000055,0.000069,0.000094,0.000131,0.000188,0.000246,0.000277,0.000303,0.000330,0.000355,0.000387,0.000423,0.000457,
0.000486,0.000511,0.000422,0.000280,0.000181,0.000120,0.000083,0.000063,0.000049,0.000044,0.000046,0.000054,0.000069,0.000093,0.000129,0.000186,0.000243,0.000274,0.000297,0.000324,
0.000349,0.000381,0.000415,0.000450,0.000478,0.000498,0.000416,0.000280,0.000180,0.000119,0.000082,0.000062,0.000049,0.000044,0.000046,0.000054,0.000069,0.000091,0.000128,0.000185,
0.000240,0.000270,0.000295,0.000319,0.000346,0.000376,0.000410,0.000442,0.000470,0.000491,0.000415,0.000279,0.000179,0.000119,0.000083,0.000062,0.000049,0.000044,0.000045,0.000054,
0.000068,0.000091,0.000128,0.000184,0.000237,0.000269,0.000291,0.000317,0.000345,0.000374,0.000404,0.000436,0.000467,0.000483,0.000409,0.000278,0.000179,0.000119,0.000082,0.000062,
0.000049,0.000044,0.000046,0.000054,0.000069,0.000091,0.000128,0.000183,0.000238,0.000269,0.000291,0.000317,0.000342,0.000374,0.000403,0.000435,0.000464,0.000485,0.000410,0.000280,
0.000182,0.000120,0.000083,0.000062,0.000049,0.000044,0.000045,0.000054,0.000069,0.000091,0.000129,0.000185,0.000238,0.000267,0.000289,0.000316,0.000341,0.000369,0.000400,0.000431,
0.000464,0.000481,0.000406,0.000280,0.000182,0.000121,0.000083,0.000062,0.000049,0.000044,0.000046,0.000054,0.000069,0.000091,0.000129,0.000185,0.000237,0.000267,0.000290,0.000316,
0.000341,0.000372,0.000401,0.000435,0.000463,0.000481,0.000411,0.000283,0.000184,0.000122,0.000084,0.000063,0.000050,0.000045,0.000046,0.000055,0.000069,0.000092,0.000131,0.000186,
0.000239,0.000269,0.000292,0.000319,0.000343,0.000376,0.000402,0.000435,0.000463,0.000482,0.000413,0.000287,0.000188,0.000125,0.000087,0.000064,0.000051,0.000046,0.000048,0.000056,
0.000071,0.000094,0.000132,0.000190,0.000242,0.000272,0.000295,0.000321,0.000345,0.000374,0.000403,0.000434,0.000464,0.000483,0.000415,0.000292,0.000191,0.000127,0.000088,0.000065,
0.000053,0.000048,0.000049,0.000057,0.000072,0.000094,0.000133,0.000192,0.000242,0.000272,0.000295,0.000321,0.000349,0.000375,0.000405,0.000434,0.000460,0.000484,0.000418,0.000292,
0.000193,0.000128,0.000090,0.000066,0.000054,0.000048,0.000049,0.000057,0.000072,0.000095,0.000134,0.000191,0.000242,0.000271,0.000296,0.000322,0.000346,0.000375,0.000402,0.000434,
0.000460,0.000480,0.000420,0.000294,0.000194,0.000129,0.000089,0.000066,0.000053,0.000047,0.000049,0.000057,0.000071,0.000095,0.000132,0.000191,0.000241,0.000269,0.000293,0.000319,
0.000347,0.000372,0.000402,0.000431,0.000458,0.000481,0.000421,0.000294,0.000194,0.000129,0.000089,0.000066,0.000053,0.000047,0.000048,0.000056,0.000071,0.000094,0.000133,0.000190,
0.000239,0.000268,0.000290,0.000318,0.000345,0.000371,0.000402,0.000430,0.000458,0.000482,0.000422,0.000295,0.000195,0.000130,0.000090,0.000066,0.000053,0.000047,0.000049,0.000057,
0.000072,0.000095,0.000133,0.000190,0.000240,0.000269,0.000290,0.000318,0.000346,0.000372,0.000402,0.000431,0.000459,0.000484,0.000425,0.000297,0.000197,0.000130,0.000090,0.000066,
0.000053,0.000048,0.000049,0.000057,0.000072,0.000096,0.000134,0.000190,0.000240,0.000270,0.000291,0.000319,0.000348,0.000372,0.000404,0.000432,0.000459,0.000484,0.000426,0.000299,
0.000198,0.000131,0.000091,0.000067,0.000054,0.000048,0.000050,0.000057,0.000072,0.000095,0.000134,0.000191,0.000240,0.000267,0.000290,0.000320,0.000345,0.000373,0.000404,0.000433,
0.000460,0.000484,0.000429,0.000299,0.000197,0.000130,0.000090,0.000066,0.000054,0.000047,0.000049,0.000057,0.000072,0.000095,0.000134,0.000191,0.000239,0.000267,0.000290,0.000316,
0.000344,0.000374,0.000404,0.000434,0.000461,0.000486,0.000431,0.000299,0.000197,0.000130,0.000089,0.000066,0.000052,0.000047,0.000048,0.000056,0.000071,0.000094,0.000134,0.000190,
0.000238,0.000264,0.000288,0.000316,0.000341,0.000370,0.000400,0.000430,0.000459,0.000486,0.000433,0.000299,0.000196,0.000128,0.000088,0.000065,0.000052,0.000046,0.000047,0.000055,
0.000070,0.000094,0.000132,0.000190,0.000238,0.000265,0.000287,0.000316,0.000341,0.000370,0.000400,0.000432,0.000459,0.000486,0.000434,0.000299,0.000195,0.000128,0.000087,0.000064,
0.000051,0.000045,0.000046,0.000054,0.000069,0.000094,0.000132,0.000190,0.000235,0.000262,0.000285,0.000314,0.000340,0.000370,0.000397,0.000428,0.000456,0.000482,0.000432,0.000297,
0.000193,0.000127,0.000086,0.000063,0.000050,0.000044,0.000045,0.000053,0.000068,0.000093,0.000131,0.000188,0.000232,0.000259,0.000282,0.000309,0.000335,0.000366,0.000394,0.000425,
0.000455,0.000482,0.000430,0.000296,0.000193,0.000126,0.000085,0.000062,0.000049,0.000043,0.000045,0.000053,0.000067,0.000092,0.000129,0.000186,0.000230,0.000255,0.000279,0.000307,
0.000331,0.000365,0.000391,0.000424,0.000452,0.000481,0.000431,0.000293,0.000190,0.000123,0.000084,0.000061,0.000048,0.000043,0.000045,0.000052,0.000067,0.000091,0.000129,0.000186,
0.000229,0.000253,0.000277,0.000304,0.000331,0.000361,0.000393,0.000424,0.000453,0.000482,0.000435,0.000293,0.000189,0.000123,0.000082,0.000060,0.000047,0.000041,0.000043,0.000050,
0.000065,0.000090,0.000128,0.000183,0.000226,0.000250,0.000275,0.000300,0.000326,0.000356,0.000390,0.000419,0.000452,0.000480,0.000433,0.000291,0.000186,0.000122,0.000081,0.000059,
0.000046,0.000040,0.000041,0.000049,0.000063,0.000088,0.000126,0.000181,0.000222,0.000247,0.000271,0.000298,0.000325,0.000354,0.000385,0.000415,0.000446,0.000474,0.000432,0.000289,
0.000185,0.000120,0.000080,0.000058,0.000045,0.000039,0.000041,0.000049,0.000063,0.000088,0.000126,0.000181,0.000223,0.000246,0.000271,0.000296,0.000325,0.000354,0.000384,0.000415,
0.000446,0.000475,0.000435,0.000290,0.000186,0.000121,0.000081,0.000058,0.000045,0.000039,0.000041,0.000049,0.000063,0.000087,0.000125,0.000181,0.000223,0.000244,0.000269,0.000296,
0.000324,0.000353,0.000384,0.000414,0.000446,0.000477,0.000437,0.000291,0.000184,0.000119,0.000081,0.000058,0.000045,0.000039,0.000040,0.000048,0.000063,0.000087,0.000126,0.000182,
0.000221,0.000244,0.000269,0.000295,0.000324,0.000353,0.000385,0.000414,0.000448,0.000476,0.000441,0.000291,0.000185,0.000119,0.000080,0.000058,0.000045,0.000039,0.000040,0.000048,
0.000063,0.000087,0.000125,0.000181,0.000221,0.000245,0.000268,0.000295,0.000324,0.000353,0.000383,0.000413,0.000448,0.000475,0.000443,0.000292,0.000183,0.000119,0.000080,0.000057,
0.000045,0.000039,0.000040,0.000048,0.000063,0.000088,0.000126,0.000181,0.000220,0.000243,0.000268,0.000295,0.000319,0.000350,0.000382,0.000414,0.000448,0.000476,0.000446,0.000291,
0.000185,0.000120,0.000079,0.000057,0.000044,0.000038,0.000040,0.000047,0.000063,0.000088,0.000126,0.000181,0.000220,0.000243,0.000266,0.000292,0.000321,0.000352,0.000384,0.000416,
0.000449,0.000480,0.000451,0.000294,0.000185,0.000121,0.000080,0.000058,0.000044,0.000038,0.000040,0.000048,0.000063,0.000088,0.000127,0.000182,0.000219,0.000244,0.000268,0.000293,
0.000323,0.000353,0.000386,0.000416,0.000451,0.000483,0.000456,0.000298,0.000189,0.000122,0.000082,0.000059,0.000045,0.000039,0.000040,0.000049,0.000064,0.000089,0.000128,0.000185,
0.000222,0.000244,0.000270,0.000295,0.000324,0.000356,0.000388,0.000420,0.000455,0.000489,0.000462,0.000302,0.000190,0.000123,0.000082,0.000058,0.000045,0.000040,0.000041,0.000049,
0.000064,0.000089,0.000129,0.000185,0.000222,0.000244,0.000269,0.000295,0.000326,0.000358,0.000390,0.000427,0.000460,0.000492,0.000468,0.000305,0.000192,0.000123,0.000082,0.000059,
0.000045,0.000039,0.000040,0.000049,0.000064,0.000089,0.000129,0.000185,0.000221,0.000245,0.000268,0.000295,0.000327,0.000358,0.000393,0.000428,0.000467,0.000496,0.000475,0.000310,
0.000195,0.000124,0.000082,0.000058,0.000045,0.000040,0.000041,0.000049,0.000064,0.000089,0.000130,0.000186,0.000222,0.000247,0.000272,0.000297,0.000329,0.000358,0.000395,0.000428,
0.000467,0.000502,0.000483,0.000313,0.000195,0.000124,0.000082,0.000059,0.000045,0.000040,0.000041,0.000049,0.000064,0.000089,0.000131,0.000186,0.000222,0.000245,0.000271,0.000297,
0.000327,0.000358,0.000396,0.000430,0.000469,0.000505,0.000489,0.000314,0.000195,0.000124,0.000081,0.000058,0.000044,0.000039,0.000040,0.000048,0.000063,0.000089,0.000130,0.000184,
0.000220,0.000245,0.000270,0.000295,0.000326,0.000360,0.000395,0.000431,0.000469,0.000508,0.000488,0.000314,0.000195,0.000121,0.000080,0.000057,0.000043,0.000038,0.000039,0.000048,
0.000062,0.000088,0.000129,0.000184,0.000218,0.000243,0.000268,0.000294,0.000326,0.000361,0.000396,0.000431,0.000474,0.000509,0.000495,0.000317,0.000194,0.000120,0.000079,0.000056,
0.000043,0.000037,0.000039,0.000047,0.000063,0.000088,0.000128,0.000181,0.000216,0.000241,0.000266,0.000295,0.000326,0.000360,0.000396,0.000433,0.000474,0.000514,0.000501,0.000315,
0.000193,0.000119,0.000078,0.000055,0.000042,0.000037,0.000038,0.000046,0.000061,0.000088,0.000127,0.000182,0.000213,0.000241,0.000265,0.000291,0.000324,0.000357,0.000396,0.000432,
0.000473,0.000517,0.000505,0.000315,0.000194,0.000118,0.000076,0.000054,0.000041,0.000036,0.000038,0.000046,0.000061,0.000087,0.000127,0.000180,0.000212,0.000238,0.000264,0.000293,
0.000324,0.000357,0.000394,0.000435,0.000475,0.000520,0.000507,0.000318,0.000193,0.000117,0.000076,0.000053,0.000041,0.000035,0.000037,0.000046,0.000061,0.000087,0.000127,0.000181,
0.000212,0.000237,0.000262,0.000293,0.000322,0.000359,0.000396,0.000436,0.000477,0.000525,0.000514,0.000318,0.000194,0.000116,0.000074,0.000052,0.000040,0.000034,0.000036,0.000044,
0.000059,0.000085,0.000126,0.000178,0.000210,0.000235,0.000260,0.000290,0.000320,0.000356,0.000396,0.000437,0.000479,0.000529,0.000519,0.000317,0.000191,0.000114,0.000071,0.000051,
